Date,Open,High,Low,Close,Adj Close,Volume
2021-02-04,626.000000,632.000000,620.000000,627.000000,585.451965,46371900
2021-02-05,638.000000,641.000000,631.000000,632.000000,590.120789,53267273
2021-02-17,663.000000,668.000000,660.000000,663.000000,619.066528,107614290
2021-02-18,664.000000,665.000000,656.000000,660.000000,616.265259,53109010
2021-02-19,656.000000,657.000000,647.000000,652.000000,608.795349,50279585
2021-02-22,660.000000,662.000000,650.000000,650.000000,606.927979,36474610
2021-02-23,641.000000,643.000000,633.000000,641.000000,598.524231,50076333
2021-02-24,627.000000,636.000000,625.000000,625.000000,583.584473,66206750
2021-02-25,636.000000,636.000000,628.000000,635.000000,592.922058,43231417
2021-02-26,611.000000,618.000000,606.000000,606.000000,565.843567,111861175
2021-03-02,621.000000,622.000000,609.000000,609.000000,568.644653,54041533
2021-03-03,609.000000,622.000000,601.000000,622.000000,580.783325,48252965
2021-03-04,609.000000,611.000000,601.000000,601.000000,561.174805,67711962
2021-03-05,588.000000,605.000000,584.000000,601.000000,561.174805,79918467
2021-03-08,608.000000,610.000000,598.000000,598.000000,558.373657,43219772
2021-03-09,585.000000,595.000000,585.000000,595.000000,555.572449,68768861
2021-03-10,601.000000,601.000000,593.000000,597.000000,557.440002,40146301
2021-03-11,596.000000,612.000000,595.000000,609.000000,568.644653,54416046
2021-03-12,615.000000,618.000000,609.000000,614.000000,573.313416,33168846
2021-03-15,614.000000,614.000000,609.000000,611.000000,570.512146,27416758
2021-03-16,610.000000,613.000000,607.000000,613.000000,572.379700,36949425
2021-03-17,612.000000,612.000000,602.000000,604.000000,566.285583,39517807
2021-03-18,606.000000,609.000000,602.000000,602.000000,564.410400,29415526
2021-03-19,594.000000,598.000000,591.000000,591.000000,554.097229,70866028
2021-03-22,588.000000,598.000000,586.000000,593.000000,555.972351,34089033
2021-03-23,597.000000,603.000000,593.000000,594.000000,556.909912,29374037
2021-03-24,571.000000,582.000000,571.000000,576.000000,540.033875,107253959
2021-03-25,572.000000,581.000000,570.000000,575.000000,539.096497,67833354
2021-03-26,582.000000,592.000000,580.000000,590.000000,553.159668,36829858
2021-03-29,599.000000,602.000000,596.000000,599.000000,561.597778,37884733
2021-03-30,600.000000,600.000000,592.000000,597.000000,559.722717,33099123
2021-03-31,596.000000,597.000000,587.000000,587.000000,550.347107,38790886
2021-04-01,598.000000,602.000000,594.000000,602.000000,564.410400,43091157
2021-04-07,614.000000,614.000000,608.000000,610.000000,571.910950,24603109
2021-04-08,606.000000,613.000000,603.000000,613.000000,574.723572,23976625
2021-04-09,618.000000,618.000000,609.000000,610.000000,571.910950,27303862
2021-04-12,612.000000,613.000000,603.000000,605.000000,567.223145,22606128
2021-04-13,604.000000,613.000000,604.000000,605.000000,567.223145,25971622
2021-04-14,608.000000,612.000000,600.000000,612.000000,573.786072,30077913
2021-04-15,612.000000,619.000000,607.000000,619.000000,580.348877,33530942
2021-04-16,610.000000,611.000000,603.000000,610.000000,571.910950,48507383
2021-04-19,605.000000,607.000000,601.000000,603.000000,565.348022,24231637
2021-04-20,598.000000,602.000000,595.000000,602.000000,564.410400,34771635
2021-04-21,599.000000,599.000000,592.000000,592.000000,555.034790,38458220
2021-04-22,596.000000,598.000000,591.000000,591.000000,554.097229,33868521
2021-04-23,592.000000,602.000000,590.000000,602.000000,564.410400,27754511
2021-04-26,605.000000,610.000000,603.000000,610.000000,571.910950,30887664
2021-04-27,608.000000,611.000000,605.000000,610.000000,571.910950,26317481
2021-04-28,606.000000,608.000000,601.000000,602.000000,564.410400,24024054
2021-04-29,609.000000,609.000000,600.000000,600.000000,562.535278,31828333
2021-05-03,595.000000,597.000000,588.000000,588.000000,551.284729,41762441
2021-05-04,588.000000,594.000000,582.000000,591.000000,554.097229,40273595
2021-05-05,594.000000,594.000000,585.000000,585.000000,548.471924,29254785
2021-05-06,590.000000,590.000000,580.000000,587.000000,550.347107,30725590
2021-05-07,594.000000,600.000000,589.000000,599.000000,561.597778,28075722
2021-05-10,596.000000,597.000000,588.000000,589.000000,552.222168,20434079
2021-05-11,579.000000,580.000000,570.000000,571.000000,535.346130,59349193
2021-05-12,567.000000,571.000000,518.000000,560.000000,525.033020,131741482
2021-05-13,547.000000,563.000000,541.000000,547.000000,512.844666,66765627
2021-05-14,556.000000,562.000000,552.000000,557.000000,522.220337,37533726
2021-05-17,544.000000,558.000000,541.000000,549.000000,514.719727,56270958
2021-05-18,563.000000,573.000000,555.000000,572.000000,536.283752,43689316
2021-05-19,571.000000,572.000000,565.000000,567.000000,531.595825,28908777
2021-05-20,567.000000,571.000000,560.000000,567.000000,531.595825,29709287
2021-05-21,572.000000,577.000000,568.000000,573.000000,537.221252,27376731
2021-05-24,570.000000,572.000000,566.000000,568.000000,532.533508,15629736
2021-05-25,576.000000,584.000000,573.000000,583.000000,546.596924,33039911
2021-05-26,587.000000,588.000000,581.000000,585.000000,548.471924,18703987
2021-05-27,580.000000,582.000000,573.000000,582.000000,545.659180,62169719
2021-05-28,587.000000,592.000000,582.000000,590.000000,553.159668,29086873
2021-05-31,595.000000,597.000000,590.000000,597.000000,559.722717,30657474
2021-06-01,598.000000,599.000000,595.000000,598.000000,560.660217,17818326
2021-06-02,600.000000,600.000000,593.000000,595.000000,557.847595,21872755
2021-06-03,600.000000,600.000000,596.000000,596.000000,558.785034,21077164
2021-06-04,591.000000,595.000000,590.000000,595.000000,557.847595,15756180
2021-06-07,594.000000,595.000000,583.000000,592.000000,555.034790,17077625
2021-06-08,590.000000,595.000000,588.000000,589.000000,552.222168,13396324
2021-06-09,586.000000,588.000000,583.000000,586.000000,549.409485,20023490
2021-06-10,591.000000,599.000000,587.000000,599.000000,561.597778,28527745
2021-06-11,602.000000,603.000000,600.000000,602.000000,564.410400,24227710
2021-06-15,607.000000,609.000000,606.000000,609.000000,570.973328,26012250
2021-06-16,608.000000,608.000000,605.000000,605.000000,567.223145,25856919
2021-06-17,601.000000,606.000000,598.000000,606.000000,570.518188,22872361
2021-06-18,608.000000,608.000000,601.000000,603.000000,567.693848,32652017
2021-06-21,590.000000,594.000000,583.000000,583.000000,548.864929,44279632
2021-06-22,585.000000,588.000000,578.000000,578.000000,544.157654,27823974
2021-06-23,583.000000,598.000000,581.000000,595.000000,560.162292,34392376
2021-06-24,598.000000,598.000000,588.000000,590.000000,555.454956,16524230
2021-06-25,598.000000,598.000000,589.000000,591.000000,556.396423,18841696
2021-06-28,590.000000,590.000000,586.000000,590.000000,555.454956,15028407
2021-06-29,598.000000,598.000000,591.000000,595.000000,560.162292,28659610
2021-06-30,599.000000,599.000000,595.000000,595.000000,560.162292,24883853
2021-07-01,596.000000,597.000000,591.000000,593.000000,558.279297,18250994
2021-07-02,590.000000,593.000000,587.000000,588.000000,553.572266,18322419
2021-07-05,588.000000,597.000000,588.000000,591.000000,556.396423,28836816
2021-07-06,595.000000,596.000000,589.000000,592.000000,557.337891,12997112
2021-07-07,590.000000,594.000000,588.000000,594.000000,559.220764,16966158
2021-07-08,595.000000,595.000000,588.000000,588.000000,553.572266,21140426
2021-07-09,582.000000,585.000000,580.000000,584.000000,549.806274,29029415
2021-07-12,595.000000,597.000000,590.000000,593.000000,558.279297,31304547
2021-07-13,600.000000,608.000000,599.000000,607.000000,571.459595,52540315
2021-07-14,613.000000,615.000000,608.000000,613.000000,577.108276,38418875
2021-07-15,613.000000,614.000000,608.000000,614.000000,578.049744,22012834
2021-07-16,591.000000,595.000000,588.000000,589.000000,554.513550,57970545
2021-07-19,583.000000,584.000000,578.000000,582.000000,547.923279,40644341
2021-07-20,579.000000,584.000000,579.000000,581.000000,546.981934,15354333
2021-07-21,586.000000,586.000000,580.000000,585.000000,550.747681,25828732
2021-07-22,589.000000,594.000000,587.000000,591.000000,556.396423,26058172
2021-07-23,592.000000,592.000000,583.000000,585.000000,550.747681,15271451
2021-07-26,591.000000,591.000000,580.000000,580.000000,546.040527,21619179
2021-07-27,581.000000,584.000000,580.000000,580.000000,546.040527,17785992
2021-07-28,576.000000,579.000000,573.000000,579.000000,545.099121,36158305
2021-07-29,585.000000,585.000000,577.000000,583.000000,548.864929,23224896
2021-07-30,581.000000,582.000000,578.000000,580.000000,546.040527,18999281
2021-08-02,583.000000,590.000000,580.000000,590.000000,555.454956,23482491
2021-08-03,594.000000,594.000000,590.000000,594.000000,559.220764,22747702
2021-08-04,598.000000,598.000000,594.000000,596.000000,561.103638,20313271
2021-08-05,598.000000,598.000000,593.000000,596.000000,561.103638,15116242
2021-08-06,596.000000,596.000000,588.000000,591.000000,556.396423,13687213
2021-08-09,590.000000,595.000000,583.000000,595.000000,560.162292,17390951
2021-08-10,596.000000,596.000000,589.000000,591.000000,556.396423,17190865
2021-08-11,590.000000,590.000000,585.000000,590.000000,555.454956,19969687
2021-08-12,586.000000,588.000000,584.000000,586.000000,551.689148,15444622
2021-08-13,585.000000,585.000000,579.000000,581.000000,546.981934,22524428
2021-08-16,582.000000,586.000000,578.000000,584.000000,549.806274,19315705
2021-08-17,584.000000,584.000000,584.000000,584.000000,549.806274,0
2021-08-18,568.000000,575.000000,566.000000,574.000000,540.391724,43716164
2021-08-19,573.000000,573.000000,559.000000,559.000000,526.270020,38868947
2021-08-20,560.000000,563.000000,551.000000,552.000000,519.680054,45614061
2021-08-23,560.000000,572.000000,559.000000,566.000000,532.860291,33685159
2021-08-24,574.000000,575.000000,571.000000,572.000000,538.508972,24844800
2021-08-25,579.000000,585.000000,574.000000,585.000000,550.747681,27504657
2021-08-26,601.000000,603.000000,591.000000,594.000000,559.220764,43822008
2021-08-27,596.000000,600.000000,593.000000,599.000000,563.928040,27105651
2021-08-30,602.000000,605.000000,599.000000,605.000000,569.576782,36575609
2021-08-31,604.000000,614.000000,598.000000,614.000000,578.049744,52721470
2021-09-01,614.000000,614.000000,608.000000,613.000000,577.108276,30092045
2021-09-02,613.000000,615.000000,607.000000,607.000000,571.459595,24112463
2021-09-03,610.000000,620.000000,610.000000,620.000000,583.698486,51562454
2021-09-06,623.000000,638.000000,621.000000,631.000000,594.054321,55589014
2021-09-07,634.000000,634.000000,623.000000,623.000000,586.522827,26526056
2021-09-08,622.000000,627.000000,612.000000,619.000000,582.757019,37817737
2021-09-09,612.000000,620.000000,610.000000,619.000000,582.757019,18735512
2021-09-10,615.000000,623.000000,614.000000,622.000000,585.581421,16304725
2021-09-13,619.000000,620.000000,613.000000,615.000000,578.991333,15198774
2021-09-14,618.000000,618.000000,612.000000,613.000000,577.108276,14441901
2021-09-15,610.000000,613.000000,607.000000,607.000000,571.459595,23433501
2021-09-16,603.000000,607.000000,599.000000,600.000000,567.440369,22467022
2021-09-17,600.000000,610.000000,599.000000,600.000000,567.440369,40717715
2021-09-22,586.000000,589.000000,583.000000,586.000000,554.199951,40642293
2021-09-23,588.000000,593.000000,588.000000,588.000000,556.091492,21696296
2021-09-24,591.000000,598.000000,590.000000,598.000000,565.548828,16736973
2021-09-27,600.000000,602.000000,593.000000,602.000000,569.331726,19464241
2021-09-28,595.000000,596.000000,592.000000,594.000000,561.765808,16707080
2021-09-29,580.000000,583.000000,577.000000,580.000000,548.525696,49310524
2021-09-30,580.000000,585.000000,575.000000,580.000000,548.525696,30465107
2021-10-01,579.000000,579.000000,571.000000,574.000000,542.851074,36704493
2021-10-04,574.000000,575.000000,569.000000,572.000000,540.959717,20957803
2021-10-05,562.000000,572.000000,560.000000,572.000000,540.959717,33824024
2021-10-06,573.000000,574.000000,565.000000,571.000000,540.014099,32508846
2021-10-07,575.000000,582.000000,572.000000,580.000000,548.525696,27933054
2021-10-08,582.000000,583.000000,573.000000,575.000000,543.796997,18279079
2021-10-12,570.000000,575.000000,564.000000,575.000000,543.796997,26522907
2021-10-13,572.000000,575.000000,570.000000,571.000000,540.014099,18914374
2021-10-14,579.000000,579.000000,573.000000,573.000000,541.905518,13916927
2021-10-15,592.000000,600.000000,586.000000,600.000000,567.440369,53150216
2021-10-18,604.000000,604.000000,590.000000,590.000000,557.982971,19158568
2021-10-19,598.000000,600.000000,593.000000,600.000000,567.440369,17386359
2021-10-20,603.000000,604.000000,597.000000,598.000000,565.548828,16372520
2021-10-21,602.000000,603.000000,595.000000,596.000000,563.657288,16169014
2021-10-22,600.000000,602.000000,594.000000,600.000000,567.440369,13995403
2021-10-25,597.000000,597.000000,590.000000,593.000000,560.820190,16785568
2021-10-26,595.000000,600.000000,593.000000,599.000000,566.494507,19998808
2021-10-27,598.000000,599.000000,594.000000,599.000000,566.494507,14961858
2021-10-28,598.000000,598.000000,591.000000,595.000000,562.711670,16570044
2021-10-29,595.000000,596.000000,589.000000,590.000000,557.982971,25763960
2021-11-01,591.000000,593.000000,590.000000,590.000000,557.982971,16089351
2021-11-02,594.000000,597.000000,590.000000,592.000000,559.874390,15192404
2021-11-03,597.000000,597.000000,592.000000,592.000000,559.874390,10224009
2021-11-04,592.000000,594.000000,585.000000,587.000000,555.145752,17932145
2021-11-05,598.000000,600.000000,595.000000,600.000000,567.440369,33270827
2021-11-08,600.000000,602.000000,598.000000,602.000000,569.331726,19752355
2021-11-09,611.000000,617.000000,610.000000,611.000000,577.843323,39538660
2021-11-10,611.000000,612.000000,608.000000,612.000000,578.789063,16027674
2021-11-11,600.000000,606.000000,600.000000,606.000000,573.114563,18463848
2021-11-12,610.000000,611.000000,602.000000,604.000000,571.223145,15821327
2021-11-15,609.000000,611.000000,607.000000,608.000000,575.006165,15551452
2021-11-16,612.000000,612.000000,608.000000,610.000000,576.897583,20917108
2021-11-17,615.000000,615.000000,608.000000,610.000000,576.897583,19717852
2021-11-18,613.000000,614.000000,607.000000,613.000000,579.734741,20030651
2021-11-19,622.000000,623.000000,617.000000,618.000000,584.463501,35554348
2021-11-22,618.000000,618.000000,615.000000,615.000000,581.626343,20312168
2021-11-23,615.000000,615.000000,611.000000,612.000000,578.789063,19431694
2021-11-24,612.000000,612.000000,602.000000,603.000000,570.277466,20391940
2021-11-25,605.000000,607.000000,601.000000,603.000000,570.277466,11888265
2021-11-26,598.000000,601.000000,592.000000,596.000000,563.657288,26588102
2021-11-29,594.000000,598.000000,591.000000,593.000000,560.820190,23379558
2021-11-30,597.000000,600.000000,591.000000,596.000000,563.657288,62021697
2021-12-01,596.000000,603.000000,594.000000,600.000000,567.440369,21403404
2021-12-02,605.000000,615.000000,602.000000,615.000000,581.626343,45125742
2021-12-03,614.000000,614.000000,606.000000,608.000000,575.006165,23045832
2021-12-06,603.000000,609.000000,600.000000,600.000000,567.440369,23589363
2021-12-07,602.000000,607.000000,597.000000,607.000000,574.060425,18606530
2021-12-08,614.000000,614.000000,602.000000,602.000000,569.331726,20801543
2021-12-09,606.000000,608.000000,602.000000,608.000000,575.006165,11039070
2021-12-10,605.000000,608.000000,602.000000,605.000000,572.169006,10497451
2021-12-13,609.000000,610.000000,601.000000,601.000000,568.385925,17711657
2021-12-14,598.000000,600.000000,597.000000,599.000000,566.494507,22579034
2021-12-15,597.000000,601.000000,596.000000,600.000000,567.440369,21827730
2021-12-16,605.000000,605.000000,601.000000,605.000000,574.803528,21809022
2021-12-17,601.000000,607.000000,599.000000,607.000000,576.703674,24105733
2021-12-20,607.000000,607.000000,598.000000,598.000000,568.152893,21381070
2021-12-21,597.000000,600.000000,595.000000,597.000000,567.202820,17001461
2021-12-22,598.000000,601.000000,598.000000,600.000000,570.053101,9831802
2021-12-23,607.000000,608.000000,602.000000,606.000000,575.753479,16654439
2021-12-24,606.000000,609.000000,604.000000,604.000000,573.853394,11059689
2021-12-27,604.000000,610.000000,604.000000,606.000000,575.753479,16259872
2021-12-28,610.000000,615.000000,610.000000,615.000000,584.304443,33892718
2021-12-29,615.000000,619.000000,614.000000,616.000000,585.254395,24518766
2021-12-30,619.000000,620.000000,615.000000,615.000000,584.304443,19681276
2022-01-03,619.000000,632.000000,618.000000,631.000000,599.505737,69089158
2022-01-04,645.000000,656.000000,644.000000,656.000000,623.257996,79434666
2022-01-05,669.000000,669.000000,646.000000,650.000000,617.557495,69593809
2022-01-06,638.000000,646.000000,636.000000,644.000000,611.856934,53210211
2022-01-07,643.000000,646.000000,632.000000,634.000000,602.356079,38249908
2022-01-10,628.000000,645.000000,627.000000,643.000000,610.906799,38289770
2022-01-11,646.000000,651.000000,639.000000,651.000000,618.507507,33196585
2022-01-12,657.000000,660.000000,650.000000,660.000000,627.058411,38860063
2022-01-13,658.000000,662.000000,655.000000,661.000000,628.008362,38137411
2022-01-14,673.000000,673.000000,661.000000,672.000000,638.459351,95200777
2022-01-17,685.000000,688.000000,678.000000,683.000000,648.910339,59614236
2022-01-18,678.000000,681.000000,662.000000,662.000000,628.958557,43593330
2022-01-19,652.000000,660.000000,651.000000,654.000000,621.357788,40381333
2022-01-20,650.000000,657.000000,646.000000,651.000000,618.507507,46474584
2022-01-21,644.000000,646.000000,637.000000,641.000000,609.006653,49577684
2022-01-24,639.000000,655.000000,637.000000,653.000000,620.407593,47134502
2022-01-25,643.000000,645.000000,638.000000,641.000000,609.006653,52318736
2022-01-26,635.000000,641.000000,635.000000,636.000000,604.256165,29957189
2022-02-07,644.000000,644.000000,631.000000,635.000000,603.306152,56836469
2022-02-08,645.000000,645.000000,628.000000,628.000000,596.655457,39718217
2022-02-09,635.000000,637.000000,630.000000,633.000000,601.405884,30048791
2022-02-10,639.000000,649.000000,637.000000,649.000000,616.607422,34587133
2022-02-11,646.000000,650.000000,642.000000,650.000000,617.557495,26723278
2022-02-14,640.000000,641.000000,635.000000,637.000000,605.206299,27826382
2022-02-15,633.000000,639.000000,633.000000,633.000000,601.405884,21970460
2022-02-16,645.000000,646.000000,640.000000,646.000000,613.757080,25191741
2022-02-17,644.000000,646.000000,641.000000,645.000000,612.807068,18135080
2022-02-18,638.000000,639.000000,636.000000,637.000000,605.206299,20804191
2022-02-21,633.000000,636.000000,632.000000,632.000000,600.455872,23797502
2022-02-22,628.000000,630.000000,625.000000,627.000000,595.705505,34086593
2022-02-23,624.000000,629.000000,623.000000,625.000000,593.805237,31953054
2022-02-24,618.000000,619.000000,604.000000,604.000000,573.853394,73663161
2022-02-25,600.000000,609.000000,600.000000,604.000000,573.853394,89012516
2022-03-01,599.000000,610.000000,599.000000,604.000000,573.853394,66720867
2022-03-02,601.000000,605.000000,600.000000,601.000000,571.003052,40693457
2022-03-03,603.000000,607.000000,601.000000,602.000000,571.953186,33792420
2022-03-04,595.000000,597.000000,592.000000,595.000000,565.302673,55917115
2022-03-07,580.000000,581.000000,575.000000,576.000000,547.250916,86496560
2022-03-08,561.000000,570.000000,561.000000,563.000000,534.899719,79029914
2022-03-09,567.000000,573.000000,567.000000,568.000000,539.650330,52155415
2022-03-10,585.000000,589.000000,582.000000,587.000000,557.701904,45630467
2022-03-11,581.000000,582.000000,574.000000,575.000000,546.300903,38943098
2022-03-14,574.000000,577.000000,572.000000,572.000000,543.450562,33919577
2022-03-15,562.000000,563.000000,558.000000,558.000000,530.149353,74092231
2022-03-16,564.000000,565.000000,555.000000,558.000000,532.775085,43438327
2022-03-17,578.000000,583.000000,575.000000,582.000000,555.690002,60959900
2022-03-18,582.000000,582.000000,576.000000,581.000000,554.735229,46242430
2022-03-21,583.000000,589.000000,583.000000,586.000000,559.509216,21400273
2022-03-22,577.000000,586.000000,577.000000,583.000000,556.644775,20246949
2022-03-23,590.000000,590.000000,586.000000,590.000000,563.328369,25902069
2022-03-24,587.000000,592.000000,585.000000,591.000000,564.283142,20060758
2022-03-25,597.000000,598.000000,595.000000,598.000000,570.966736,26122381
2022-03-28,581.000000,586.000000,580.000000,584.000000,557.599609,26391576
2022-03-29,586.000000,589.000000,584.000000,589.000000,562.373474,14892032
2022-03-30,599.000000,600.000000,597.000000,600.000000,572.876282,41230239
2022-03-31,602.000000,602.000000,594.000000,597.000000,570.011902,22700114
2022-04-01,585.000000,589.000000,584.000000,589.000000,562.373474,29732696
2022-04-06,578.000000,580.000000,575.000000,578.000000,551.870789,37645873
2022-04-07,571.000000,573.000000,566.000000,566.000000,540.413391,42904743
2022-04-08,567.000000,570.000000,566.000000,567.000000,541.368103,28024587
2022-04-11,563.000000,566.000000,558.000000,558.000000,532.775085,36820094
2022-04-12,554.000000,564.000000,552.000000,557.000000,531.820190,30671407
2022-04-13,564.000000,576.000000,563.000000,573.000000,547.096863,35865970
2022-04-14,577.000000,578.000000,573.000000,573.000000,547.096863,19056590
2022-04-15,562.000000,566.000000,561.000000,562.000000,536.594116,28253360
2022-04-18,559.000000,566.000000,558.000000,561.000000,535.639282,15800959
2022-04-19,566.000000,569.000000,563.000000,565.000000,539.458557,16614705
2022-04-20,570.000000,570.000000,562.000000,570.000000,544.232422,27606307
2022-04-21,571.000000,571.000000,565.000000,565.000000,539.458557,18383650
2022-04-22,558.000000,559.000000,557.000000,558.000000,532.775085,29283846
2022-04-25,550.000000,552.000000,546.000000,547.000000,522.272278,43389591
2022-04-26,550.000000,551.000000,544.000000,546.000000,521.317444,35825421
2022-04-27,530.000000,532.000000,526.000000,526.000000,502.221588,55941533
2022-04-28,530.000000,532.000000,523.000000,531.000000,506.995483,45380836
2022-04-29,547.000000,547.000000,535.000000,538.000000,513.679077,36664644
2022-05-03,538.000000,540.000000,530.000000,531.000000,506.995483,26317509
2022-05-04,533.000000,537.000000,530.000000,534.000000,509.859863,16569622
2022-05-05,543.000000,544.000000,539.000000,542.000000,517.498230,20374772
2022-05-06,528.000000,531.000000,526.000000,528.000000,504.131256,32467268
2022-05-09,523.000000,524.000000,520.000000,520.000000,496.492859,23709774
2022-05-10,506.000000,519.000000,505.000000,518.000000,494.583252,41679907
2022-05-11,518.000000,526.000000,518.000000,521.000000,497.447662,27157254
2022-05-12,516.000000,518.000000,505.000000,505.000000,482.170929,32532963
2022-05-13,507.000000,514.000000,506.000000,511.000000,487.899658,29074177
2022-05-16,521.000000,524.000000,518.000000,520.000000,496.492859,21163106
2022-05-17,521.000000,533.000000,520.000000,530.000000,506.040741,24496974
2022-05-18,541.000000,541.000000,534.000000,538.000000,513.679077,30568176
2022-05-19,523.000000,527.000000,520.000000,522.000000,498.402435,29019751
2022-05-20,524.000000,532.000000,523.000000,530.000000,506.040741,22651205
2022-05-23,533.000000,534.000000,528.000000,528.000000,504.131256,17054170
2022-05-24,530.000000,531.000000,520.000000,520.000000,496.492859,17802308
2022-05-25,522.000000,529.000000,520.000000,524.000000,500.311981,22176476
2022-05-26,523.000000,525.000000,513.000000,514.000000,490.764038,28327403
2022-05-27,524.000000,530.000000,522.000000,530.000000,506.040741,27866643
2022-05-30,538.000000,547.000000,537.000000,547.000000,522.272278,34476433
2022-05-31,542.000000,560.000000,540.000000,560.000000,534.684631,72405873
2022-06-01,550.000000,555.000000,548.000000,549.000000,524.181824,29155176
2022-06-02,544.000000,545.000000,540.000000,540.000000,515.588684,21420890
2022-06-06,541.000000,544.000000,538.000000,540.000000,515.588684,17615003
2022-06-07,535.000000,538.000000,532.000000,535.000000,510.814697,19497532
2022-06-08,539.000000,545.000000,538.000000,544.000000,519.407898,18835521
2022-06-09,538.000000,542.000000,537.000000,541.000000,516.543457,16338602
2022-06-10,530.000000,533.000000,529.000000,530.000000,506.040741,21357130
2022-06-13,518.000000,519.000000,515.000000,516.000000,492.673615,32854092
2022-06-14,507.000000,514.000000,507.000000,513.000000,489.809235,36304444
2022-06-15,508.000000,515.000000,508.000000,509.000000,485.990051,35680283
2022-06-16,515.000000,516.000000,507.000000,508.000000,487.670074,26909199
2022-06-17,499.500000,503.000000,499.000000,501.000000,480.950165,43566737
2022-06-20,500.000000,502.000000,495.000000,498.000000,478.070251,34209693
2022-06-21,501.000000,505.000000,499.000000,505.000000,484.790070,33223685
2022-06-22,501.000000,503.000000,494.500000,494.500000,474.710297,31034893
2022-06-23,492.000000,493.500000,485.000000,485.500000,466.070496,43548940
2022-06-24,489.500000,492.500000,485.500000,486.500000,467.030457,27911980
2022-06-27,496.000000,506.000000,495.500000,498.500000,478.550201,37909718
2022-06-28,496.000000,500.000000,496.000000,497.500000,477.590271,15274062
2022-06-29,496.000000,498.500000,491.000000,491.000000,471.350372,30533789
2022-06-30,484.500000,486.500000,476.000000,476.000000,456.950684,46311432
2022-07-01,471.500000,474.000000,452.500000,453.500000,435.351135,61744377
2022-07-04,443.000000,451.500000,440.000000,440.000000,422.391418,52445919
2022-07-05,449.500000,451.500000,433.000000,446.000000,428.151215,50084244
2022-07-06,442.000000,447.500000,435.000000,435.500000,418.071472,40549763
2022-07-07,442.000000,459.000000,438.500000,457.500000,439.191010,48151202
2022-07-08,470.000000,470.500000,461.500000,467.000000,448.310852,37897895
2022-07-11,468.000000,470.500000,461.000000,462.000000,443.510956,21941710
2022-07-12,458.000000,458.000000,449.500000,449.500000,431.511230,23036423
2022-07-13,470.500000,473.000000,466.000000,470.500000,451.670807,44035695
2022-07-14,466.000000,477.500000,463.000000,475.000000,455.990753,31936258
2022-07-15,481.000000,494.000000,477.000000,492.500000,472.790344,51846909
2022-07-18,495.500000,498.500000,488.500000,495.500000,475.670288,39179575
2022-07-19,487.500000,493.000000,486.500000,491.000000,471.350372,19874865
2022-07-20,502.000000,503.000000,491.500000,495.000000,475.190277,35436652
2022-07-21,496.000000,501.000000,494.000000,501.000000,480.950165,22285593
2022-07-22,505.000000,505.000000,500.000000,503.000000,482.870148,25216400
2022-07-25,500.000000,503.000000,498.000000,499.500000,479.510223,15245346
2022-07-26,499.500000,499.500000,491.000000,495.000000,475.190277,18024265
2022-07-27,494.000000,502.000000,491.000000,502.000000,481.910156,17166365
2022-07-28,509.000000,509.000000,499.000000,501.000000,480.950165,33844011
2022-07-29,508.000000,510.000000,504.000000,509.000000,488.630035,29045617
2022-08-01,506.000000,508.000000,500.000000,504.000000,483.830078,24117969
2022-08-02,494.000000,496.000000,488.500000,492.000000,472.310333,39838155
2022-08-03,494.000000,501.000000,493.000000,501.000000,480.950165,27603474
2022-08-04,499.000000,503.000000,495.000000,500.000000,479.990204,26027618
2022-08-05,509.000000,516.000000,507.000000,516.000000,495.349854,32784279
2022-08-08,510.000000,515.000000,509.000000,512.000000,491.509979,19333128
2022-08-09,507.000000,511.000000,504.000000,510.000000,489.589996,21164373
2022-08-10,500.000000,503.000000,499.500000,500.000000,479.990204,20861380
2022-08-11,513.000000,514.000000,510.000000,514.000000,493.429932,23740033
2022-08-12,515.000000,518.000000,514.000000,517.000000,496.309845,19535923
2022-08-15,520.000000,524.000000,519.000000,523.000000,502.069794,21273166
2022-08-16,526.000000,526.000000,523.000000,525.000000,503.989655,20720414
2022-08-17,524.000000,527.000000,521.000000,527.000000,505.909760,27143102
2022-08-18,520.000000,521.000000,519.000000,520.000000,499.189880,17831084
2022-08-19,519.000000,523.000000,517.000000,519.000000,498.229828,14022812
2022-08-22,511.000000,514.000000,510.000000,512.000000,491.509979,11494000
2022-08-23,503.000000,506.000000,502.000000,504.000000,483.830078,19191108
2022-08-24,504.000000,508.000000,503.000000,503.000000,482.870148,14363212
2022-08-25,505.000000,510.000000,504.000000,508.000000,487.670074,9357138
2022-08-26,513.000000,515.000000,511.000000,512.000000,491.509979,12914846
2022-08-29,497.000000,502.000000,496.000000,498.500000,478.550201,26590824
2022-08-30,497.500000,500.000000,496.000000,496.000000,476.150360,24214535
2022-08-31,492.000000,505.000000,492.000000,505.000000,484.790070,39357089
2022-09-01,495.000000,495.500000,490.000000,490.500000,470.870392,39168672
2022-09-02,488.000000,489.500000,485.000000,485.000000,465.590515,29982959
2022-09-05,485.000000,488.000000,484.000000,486.000000,466.550507,15903415
2022-09-06,488.500000,491.500000,486.500000,489.000000,469.430420,16700285
2022-09-07,477.000000,478.000000,472.000000,472.500000,453.590759,34678562
2022-09-08,473.000000,475.000000,472.000000,475.000000,455.990753,27931552
2022-09-12,485.000000,491.000000,485.000000,486.500000,467.030457,21597212
